scaled__Account length,scaled__Area code,scaled__Number vmail messages,scaled__Total day minutes,scaled__Total day calls,scaled__Total day charge,scaled__Total eve minutes,scaled__Total eve calls,scaled__Total eve charge,scaled__Total night minutes,scaled__Total night calls,scaled__Total night charge,scaled__Total intl minutes,scaled__Total intl calls,scaled__Total intl charge,scaled__Customer service calls,encoded__International plan_No,encoded__International plan_Yes,encoded__Voice mail plan_No,encoded__Voice mail plan_Yes,encoded__Region_Midwest,encoded__Region_Northeast,encoded__Region_South,encoded__Region_West,remainder__Churn
1.3466314573621223,1.6880918549192159,-0.5744367700414166,-0.4521758210280321,1.0444966455111497,-0.4525538784429455,0.43500927488149305,0.5850853166451064,0.4356994243648179,0.43607461756809957,0.8287414521784536,0.4381843303446142,-0.5804952753208182,1.3816784085595244,-0.5838740268643134,0.29660469208843504,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8063940058917249,-0.6988311283713272,-0.5744367700414166,-1.4127793532516217,-1.2508479841708002,-1.4125337290469846,0.3403141754710336,-0.2088313681100917,0.3408854803046997,-2.481553100289421,-0.37690629674305015,-2.4798433804412117,-0.1594897439735049,0.17242620533747746,-0.1550740160703089,-1.2018815722066916,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.4694126963326672,-0.5350226883415841,-0.5744367700414166,0.3870131383494531,-0.05535598954478462,0.38664076119887875,-0.48373466833488155,-2.9081480962777655,-0.48399583301833166,0.09538760638582312,0.8287414521784536,0.09488695260510553,0.8930240843947773,-0.6337419301438872,0.8974351013331565,2.5443340885311247,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.372305888225506,-0.6988311283713272,-0.5744367700414166,-0.4950280232090102,-0.3422740682550284,-0.4945661257341505,0.9890763459001402,0.9026519905471857,0.9879906485150088,-0.33245189602912945,-0.025259036640944886,-0.332034145353002,-0.6155790695997608,0.5755102730781598,-0.6098619063063743,-0.45263844005912823,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5117190323624172,-0.6988311283713272,-0.5744367700414166,1.131570151243945,-0.5813724671802315,1.1313078444354907,-0.2782261547206921,-1.1086036108326496,-0.2777755046875736,0.1389638520021606,0.728270806434995,0.13889943693068346,0.3667671702106362,-0.23065786240320485,0.36468357277090846,-0.45263844005912823,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6590565191270711,-0.5350226883415841,-0.5744367700414166,-0.4521758210280321,-0.2944543884699877,-0.4525538784429455,1.0777270772631242,-0.2088313681100917,1.078063895372121,1.266004022715622,0.1756822548459724,1.2656190356654824,0.5071023473264067,-0.6337419301438872,0.5076169097022437,1.0458478242359983,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.27408089704907007,1.6880918549192159,1.5446728133786733,-0.4611033631490692,0.42284080830562165,-0.4609563279011863,-0.2842705227681685,0.16166308477566743,-0.2848865504920828,1.1075449477471218,0.9292120979219123,1.1071740920934015,-0.7909980409944746,-0.23065786240320485,-0.7917770624008,1.0458478242359983,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.403668295578083,-0.5350226883415841,-0.5744367700414166,0.5869900818606835,-1.394307023525922,0.5872492420143832,-0.7698347559154191,0.16166308477566743,-0.77080801380019,-0.42554660257312343,0.6780354835632656,-0.4244603624367156,-0.7208304524365893,-0.6337419301438872,-0.726807363795648,0.29660469208843504,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-2.0175744904308073,-0.5350226883415841,0.8139453708200216,-0.8664137754441528,-0.3422740682550284,-0.8663745142613168,0.04011056244638474,0.002879747824627797,0.03985120791382345,-0.8771549662333509,-1.0802008169472608,-0.8777889509901698,0.92810787867372,0.9785943408188421,0.9234229807752175,1.0458478242359983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.6178683661665958,1.6880918549192159,-0.5744367700414166,-0.5057410737542546,-0.9639299054605565,-0.5061194937392323,1.087801024008918,-1.00274805286529,1.0875452897781328,-0.5027954016202677,0.6278001606915363,-0.5036828342227564,-1.7382604865259286,0.5755102730781598,-1.7403346620360223,0.29660469208843504,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.5676376875091032,-0.6988311283713272,-0.5744367700414166,0.6762655030710543,-0.05535598954478462,0.6765252675081945,0.8117748831741735,-0.5793258209958508,0.812584852003789,-0.5958901081642617,0.07521160910251376,-0.5961090513064703,-0.05423836113667706,-0.23065786240320485,-0.05112249830206532,0.29660469208843504,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.42141838381372393,-0.5350226883415841,-0.5744367700414166,-1.744883920154201,-0.2466347086849471,-1.7444304826475057,0.372550805057573,-2.0083758535552074,0.371700012124238,2.985284986123856,-1.2309067855624487,2.986507172795585,0.8228564958368915,-0.6337419301438872,0.8194714630069738,-1.2018815722066916,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.20041215366674317,-0.5350226883415841,1.033163603587617,-2.5055105088665597,1.1879556848662716,-2.5059024648006,-1.394419454154621,-0.5793258209958508,-1.3942096959954695,1.2917536223980035,-0.4271416196147795,1.2920265262608293,0.5772699358842925,0.9785943408188421,0.5725866083073956,-1.2018815722066916,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.19248781103900048,1.6880918549192159,-0.5744367700414166,-0.5182396327237068,0.6141195274457841,-0.5187231679265936,-1.3178574588865903,0.055807526808307674,-1.3183585407473746,-0.2591645738561975,-0.12572968238440355,-0.25721292199951934,-0.1594897439735049,-0.6337419301438872,-0.1550740160703089,-1.2018815722066916,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.5853877757447441,-0.6988311283713272,-0.5744367700414166,-0.6164425960551146,-0.48573310761015026,-0.6164016428786456,0.017947879605638973,-1.2144591688000095,0.018518070500296812,0.08746465263739797,0.5273295149480777,0.0860844557399901,1.2087782329052617,-0.6337419301438872,1.2092896546378873,-0.45263844005912823,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.9616558352841215,1.6880918549192159,2.933054954240111,-1.5502635019155926,0.13592272959537788,-1.5501238389256815,-1.3380053523781774,0.002879747824627797,-1.3373213295593984,-1.0217488721421075,-0.5276122653582381,-1.0230301492645775,-2.0189308407574704,-0.23065786240320485,-2.0132073961776613,-1.2018815722066916,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.2317745610193203,-0.5350226883415841,-0.5744367700414166,-0.30576413024302423,0.23156208916545915,-0.3055110129237274,0.06831761333460688,-2.378870306440967,0.06829539113185924,-0.08485959139084698,1.2306240351522881,-0.08556423312976462,0.40185096448957885,-1.0368259978845695,0.4036653919340001,-0.45263844005912823,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.5676376875091032,-0.5350226883415841,-0.5744367700414166,1.1351411680923602,-0.48573310761015026,1.135509069164611,-2.8571565216438493,0.2145908637593473,-2.856714783122798,-0.44139251006997376,0.5273295149480777,-0.4420653561669468,0.15626440453697926,-0.6337419301438872,0.15678053723442187,0.29660469208843504,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9291752448622698,-0.5350226883415841,2.1292547674255946,0.07454916411315543,-0.6770118267503128,0.07469982506167985,-0.48574945768404015,1.4319297803839846,-0.4863661816198346,0.3825946797662308,0.3766235463328897,0.38096810072136317,-0.7909980409944746,-0.6337419301438872,-0.7917770624008,1.7950909563835618,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4626065367741992,-0.6988311283713272,-0.5744367700414166,0.8923120224001514,1.905250881641881,0.8918380348756209,1.313457431114694,1.8553520122534235,1.312728406920915,0.8183571359296079,0.024976286230784437,0.8166916955445861,-0.5103276867629324,0.17242620533747746,-0.5059103885381308,-0.45263844005912823,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1.1010689794210327,-0.5350226883415841,0.960090859331752,1.458318192873902,1.6183328029316373,1.457953067124611,-1.0700383689400679,-0.26175914709377157,-1.0694719375895634,-1.1584198243024395,0.47709419207634834,-1.1594688506738693,-0.7559142467155319,-0.23065786240320485,-0.752795243237709,-0.45263844005912823,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.4939689441267763,1.6880918549192159,-0.5744367700414166,0.19417822853505207,-0.2944543884699877,0.19443472984161436,0.950795348266125,-0.36761470506113136,0.9500650708909614,-1.3148981608338342,0.024976286230784437,-1.3135125458133927,-1.0365846009470738,-0.6337419301438872,-1.0386619171003786,1.0458478242359983,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.2061001301559364,-0.5350226883415841,-0.5744367700414166,-1.5074112997346147,-0.4379134278251096,-1.507061285452196,-1.2090588340320194,0.10873530579198755,-1.2093225050782386,0.22017412792351715,0.7785061293067242,0.21812190871672385,0.22643199309486514,0.17242620533747746,0.22175023583957382,0.29660469208843504,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.27408089704907007,-0.5350226883415841,-0.5744367700414166,0.28523915816963014,0.5662998476607435,0.28476106151770625,0.7996861470792213,0.796796432579826,0.8007331089962749,-0.13833952919271578,-1.1806714626907193,-0.13837921432045797,0.26151578737380776,0.17242620533747746,0.26073205500266544,0.29660469208843504,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.29863714484317905,1.6880918549192159,-0.5744367700414166,-0.5753759022983439,0.6619392072308248,-0.5754397017697208,0.8601298275539827,0.2145908637593473,0.859991824033849,1.2085626080395409,-0.2764356509995915,1.2084028060422305,-0.685746658157646,-0.6337419301438872,-0.6878255446325564,-1.2018815722066916,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
